
VisualSFM 3D reconstruction, begin...
Searching images in the specified folder
0: img001
0013 and 0021: [33/64], H[9], 0.59sec
0006 and 0019: 33 matches, 3.59sec, #1
0006 and 0019: [15/33], H[8], 0.14sec
0014 and 0021: 70 matches, 0.42sec, #0
0014 and 0021: [39/70], H[18], 0.19sec
0015 and 0020: 127 matches, 1.39sec, #2
0015 and 0021: 90 matches, 0.36sec, #0
0015 and 0021: [57/90], H[16], 0.07sec
0015 and 0020: [52/127], H[12], 0.39sec
0016 and 0021: 90 matches, 0.34sec, #0
0016 and 0021: [54/90], H[7], 0.63sec
0017 and 0021: 103 matches, 0.37sec, #0
0017 and 0021: [69/103], H[16], 0.07sec
0007 and 0019: 32 matches, 2.40sec, #1
0016 and 0020: 185 matches, 1.57sec, #2
0016 and 0020: [91/185], H[22], 0.11sec
0007 and 0019: [14/32], H[8], 0.18sec
0018 and 0021: 155 matches, 0.33sec, #0
0018 and 0021: [108/155], H[39], 0.04sec
0019 and 0021: 201 matches, 0.33sec, #0
0019 and 0021: [158/201], H[67], 0.01sec
0020 and 0021: 294 matches, 0.32sec, #0
0020 and 0021: [252/294], H[115], 0.01sec
0017 and 0020: 215 matches, 1.02sec, #2
0000 and 0022: 9 matches, 0.33sec, #0
0017 and 0020: [126/215], H[45], 0.06sec
0001 and 0022: 17 matches, 0.34sec, #0
0002 and 0022: 10 matches, 0.34sec, #0
0008 and 0019: 60 matches, 2.04sec, #1
0003 and 0022: 9 matches, 0.33sec, #0
0018 and 0020: 272 matches, 1.14sec, #2
0018 and 0020: [180/272], H[72], 0.01sec
0008 and 0019: [21/60], H[12], 0.27sec
0004 and 0022: 14 matches, 0.30sec, #0
0005 and 0022: 16 matches, 0.33sec, #0
0006 and 0022: 9 matches, 0.33sec, #0
0007 and 0022: 15 matches, 0.35sec, #0
0019 and 0020: 401 matches, 1.19sec, #2
0019 and 0020: [302/401], H[178], 0.01sec
0008 and 0022: 18 matches, 0.34sec, #0
0009 and 0022: 33 matches, 1.73sec, #1
0007 and 0023: 16 matches, 0.36sec, #0
0019 and 0022: 217 matches, 0.83sec, #2
0009 and 0022: [10/33], H[0], 0.25sec
0019 and 0022: [131/217], H[46], 0.05sec
0008 and 0023: 19 matches, 0.30sec, #0
0009 and 0023: 16 matches, 0.33sec, #0
0010 and 0023: 20 matches, 0.33sec, #0
0011 and 0023: 32 matches, 0.31sec, #0
0020 and 0022: 288 matches, 1.15sec, #2
0020 and 0022: [192/288], H[81], 0.03sec
0010 and 0022: 64 matches, 1.72sec, #1
0011 and 0023: [13/32], H[5], 1.03sec
0021 and 0022: 412 matches, 1.18sec, #2
0021 and 0022: [332/412], H[240], 0.03sec
0010 and 0022: [17/64], H[5], 0.67sec
0012 and 0023: 45 matches, 0.36sec, #0
0012 and 0023: [20/45], H[8], 1.34sec
0013 and 0023: 65 matches, 0.37sec, #0
0013 and 0023: [33/65], H[12], 1.19sec
0011 and 0022: 63 matches, 3.08sec, #1
0014 and 0023: 56 matches, 0.41sec, #0
0011 and 0022: [14/63], H[5], 0.33sec
0014 and 0023: [28/56], H[12], 0.23sec
0000 and 0023: 23 matches, 3.70sec, #2
0015 and 0023: 58 matches, 0.35sec, #0
0015 and 0023: [27/58], H[10], 0.67sec
0012 and 0022: 91 matches, 1.63sec, #1
0016 and 0023: 70 matches, 0.39sec, #0
0016 and 0023: [42/70], H[19], 0.24sec
0012 and 0022: [24/91], H[6], 0.52sec
0017 and 0023: 84 matches, 0.34sec, #0
0017 and 0023: [45/84], H[18], 0.57sec
0018 and 0023: 90 matches, 0.38sec, #0
0018 and 0023: [54/90], H[28], 0.05sec
0001 and 0023: 21 matches, 3.16sec, #2
0013 and 0022: 96 matches, 1.30sec, #1
0019 and 0023: 138 matches, 0.31sec, #0
0019 and 0023: [85/138], H[16], 0.28sec
0013 and 0022: [33/96], H[5], 0.47sec
0020 and 0023: 180 matches, 0.37sec, #0
0020 and 0023: [133/180], H[33], 0.02sec
0021 and 0023: 248 matches, 0.33sec, #0
0021 and 0023: [213/248], H[81], 0.01sec
0022 and 0023: 383 matches, 0.34sec, #0
0022 and 0023: [319/383], H[221], 0.03sec
0014 and 0022: 101 matches, 1.28sec, #1
0002 and 0023: 26 matches, 1.79sec, #2
0000 and 0024: 15 matches, 0.30sec, #0
0002 and 0023: [12/26], H[6], 0.13sec
0014 and 0022: [41/101], H[14], 0.22sec
0001 and 0024: 17 matches, 0.32sec, #0
0002 and 0024: 13 matches, 0.34sec, #0
0003 and 0024: 23 matches, 0.34sec, #0
0004 and 0024: 15 matches, 0.34sec, #0
0015 and 0022: 115 matches, 1.33sec, #1
0005 and 0024: 12 matches, 0.31sec, #0
0015 and 0022: [45/115], H[21], 0.29sec
0003 and 0023: 28 matches, 1.72sec, #2
0006 and 0024: 10 matches, 0.33sec, #0
0003 and 0023: [13/28], H[6], 0.44sec
0007 and 0024: 15 matches, 0.32sec, #0
0016 and 0022: 110 matches, 0.67sec, #1
0008 and 0024: 15 matches, 0.31sec, #0
0016 and 0022: [44/110], H[9], 0.29sec
0009 and 0024: 11 matches, 0.36sec, #0
0010 and 0024: 20 matches, 0.34sec, #0
0011 and 0024: 28 matches, 0.34sec, #0
0011 and 0024: [16/28], H[6], 0.77sec
0017 and 0022: 135 matches, 1.72sec, #1
0004 and 0023: 16 matches, 2.30sec, #2
0017 and 0022: [63/135], H[17], 0.12sec
0012 and 0024: 45 matches, 0.33sec, #0
0012 and 0024: [19/45], H[5], 2.60sec
0018 and 0022: 193 matches, 2.80sec, #1
0018 and 0022: [95/193], H[24], 0.16sec
0013 and 0024: 43 matches, 0.33sec, #0
0013 and 0024: [19/43], H[5], 0.45sec
0000 and 0025: 19 matches, 0.38sec, #0
0005 and 0023: 20 matches, 4.14sec, #2
0001 and 0025: 18 matches, 0.31sec, #0
0014 and 0024: 95 matches, 1.39sec, #1
0002 and 0025: 22 matches, 0.35sec, #0
0014 and 0024: [28/95], H[9], 0.32sec
0003 and 0025: 19 matches, 0.32sec, #0
0004 and 0025: 25 matches, 0.34sec, #0
0004 and 0025: [14/25], H[7], 0.08sec
0005 and 0025: 23 matches, 0.35sec, #0
0015 and 0024: 75 matches, 1.07sec, #1
0006 and 0023: 27 matches, 1.74sec, #2
0015 and 0024: [24/75], H[7], 0.19sec
0006 and 0023: [10/27], H[0], 0.10sec
0006 and 0025: 15 matches, 0.29sec, #0
0007 and 0025: 12 matches, 0.32sec, #0
0008 and 0025: 19 matches, 0.35sec, #0
0016 and 0024: 98 matches, 0.78sec, #1
0009 and 0025: 14 matches, 0.31sec, #0
0016 and 0024: [38/98], H[10], 0.34sec
0010 and 0025: 55 matches, 1.22sec, #2
0020 and 0025: 109 matches, 0.34sec, #0
0020 and 0025: [65/109], H[15], 0.13sec
0017 and 0024: 108 matches, 0.51sec, #1
0010 and 0025: [16/55], H[7], 0.41sec
0021 and 0025: 150 matches, 0.34sec, #0
0021 and 0025: [118/150], H[23], 0.02sec
0017 and 0024: [39/108], H[7], 0.28sec
0022 and 0025: 193 matches, 0.35sec, #0
0022 and 0025: [148/193], H[54], 0.01sec
0023 and 0025: 285 matches, 0.33sec, #0
0023 and 0025: [240/285], H[72], 0.04sec
0011 and 0025: 65 matches, 1.00sec, #2
0018 and 0024: 125 matches, 0.89sec, #1
0011 and 0025: [16/65], H[7], 0.22sec
0024 and 0025: 380 matches, 0.34sec, #0
0024 and 0025: [353/380], H[172], 0.03sec
0018 and 0024: [59/125], H[16], 0.34sec
0000 and 0026: 20 matches, 0.31sec, #0
0001 and 0026: 16 matches, 0.32sec, #0
0012 and 0025: 75 matches, 0.92sec, #2
0002 and 0026: 23 matches, 0.31sec, #0
0019 and 0024: 144 matches, 0.91sec, #1
0012 and 0025: [20/75], H[6], 0.33sec
0019 and 0024: [78/144], H[18], 0.08sec
0003 and 0026: 26 matches, 0.32sec, #0
0003 and 0026: [19/26], H[16], 0.01sec
0004 and 0026: 27 matches, 0.33sec, #0
0004 and 0026: [18/27], H[11], 0.01sec
0005 and 0026: 15 matches, 0.33sec, #0
0006 and 0026: 25 matches, 0.31sec, #0
0020 and 0024: 174 matches, 1.10sec, #1
0020 and 0024: [109/174], H[37], 0.02sec
0006 and 0026: [14/25], H[6], 0.05sec
0013 and 0025: 71 matches, 1.15sec, #2
0007 and 0026: 19 matches, 0.36sec, #0
0013 and 0025: [24/71], H[5], 0.36sec
0008 and 0026: 16 matches, 0.31sec, #0
0021 and 0024: 256 matches, 0.76sec, #1
0021 and 0024: [178/256], H[53], 0.04sec
0009 and 0026: 15 matches, 0.31sec, #0
0010 and 0026: 18 matches, 0.34sec, #0
0014 and 0025: 91 matches, 0.96sec, #2
0022 and 0024: 330 matches, 0.71sec, #1
0022 and 0024: [241/330], H[89], 0.01sec
0014 and 0025: [29/91], H[8], 0.29sec
0011 and 0026: 32 matches, 0.33sec, #0
0011 and 0026: [14/32], H[7], 0.31sec
0012 and 0026: 38 matches, 0.42sec, #0
0023 and 0024: 472 matches, 0.98sec, #1
0023 and 0024: [373/472], H[195], 0.05sec
0015 and 0025: 97 matches, 1.73sec, #2
0012 and 0026: [17/38], H[5], 1.20sec
0015 and 0025: [30/97], H[12], 0.53sec
0013 and 0026: 38 matches, 0.36sec, #0
0013 and 0026: [18/38], H[7], 0.46sec
0015 and 0026: 95 matches, 1.86sec, #1
0015 and 0026: [33/95], H[16], 0.24sec
0014 and 0026: 60 matches, 0.36sec, #0
0016 and 0025: 103 matches, 0.90sec, #2
0016 and 0025: [37/103], H[15], 0.85sec
0014 and 0026: [26/60], H[5], 1.30sec
0025 and 0026: 402 matches, 0.39sec, #0
0025 and 0026: [341/402], H[244], 0.01sec
0016 and 0026: 100 matches, 1.93sec, #1
0017 and 0025: 92 matches, 1.15sec, #2
0000 and 0027: 20 matches, 0.33sec, #0
0016 and 0026: [36/100], H[14], 0.28sec
0017 and 0025: [36/92], H[8], 0.24sec
0001 and 0027: 20 matches, 0.32sec, #0
0002 and 0027: 23 matches, 0.34sec, #0
0003 and 0027: 31 matches, 0.34sec, #0
0003 and 0027: [19/31], H[16], 0.01sec
0017 and 0026: 102 matches, 1.06sec, #1
0018 and 0025: 113 matches, 1.01sec, #2
0017 and 0026: [37/102], H[8], 0.19sec
0004 and 0027: 37 matches, 0.30sec, #0
0004 and 0027: [25/37], H[12], 0.03sec
0018 and 0025: [48/113], H[23], 0.13sec
0005 and 0027: 34 matches, 0.33sec, #0
0005 and 0027: [24/34], H[16], 0.00sec
0006 and 0027: 39 matches, 0.33sec, #0
0006 and 0027: [28/39], H[20], 0.00sec
0007 and 0027: 32 matches, 0.32sec, #0
0007 and 0027: [23/32], H[15], 0.00sec
0019 and 0025: 145 matches, 0.96sec, #2
0018 and 0026: 122 matches, 1.04sec, #1
0019 and 0025: [67/145], H[19], 0.07sec
0018 and 0026: [49/122], H[8], 0.16sec
0008 and 0027: 25 matches, 0.31sec, #0
0008 and 0027: [16/25], H[8], 0.01sec
0019 and 0027: 76 matches, 0.35sec, #0
0019 and 0027: [54/76], H[17], 0.10sec
0020 and 0027: 81 matches, 0.37sec, #0
0020 and 0027: [51/81], H[15], 0.08sec
0019 and 0026: 131 matches, 1.35sec, #1
0009 and 0027: 41 matches, 1.56sec, #2
0021 and 0027: 114 matches, 0.41sec, #0
0019 and 0026: [56/131], H[11], 0.16sec
0021 and 0027: [85/114], H[29], 0.02sec
0009 and 0027: [15/41], H[5], 0.28sec
0022 and 0027: 126 matches, 0.34sec, #0
0022 and 0027: [91/126], H[27], 0.21sec
0020 and 0026: 128 matches, 0.90sec, #1
0023 and 0027: 160 matches, 0.45sec, #0
0023 and 0027: [110/160], H[30], 0.02sec
0020 and 0026: [75/128], H[20], 0.13sec
0024 and 0027: 216 matches, 0.34sec, #0
0024 and 0027: [170/216], H[40], 0.01sec
0010 and 0027: 37 matches, 1.45sec, #2
0025 and 0027: 286 matches, 0.32sec, #0
0025 and 0027: [252/286], H[95], 0.03sec
0021 and 0026: 185 matches, 0.90sec, #1
0010 and 0027: [12/37], H[5], 0.28sec
0021 and 0026: [113/185], H[35], 0.11sec
0026 and 0027: 398 matches, 0.31sec, #0
0026 and 0027: [365/398], H[191], 0.04sec
0000 and 0028: 17 matches, 0.33sec, #0
0001 and 0028: 18 matches, 0.34sec, #0
0002 and 0028: 28 matches, 0.34sec, #0
0002 and 0028: [16/28], H[12], 0.02sec
0011 and 0027: 59 matches, 1.28sec, #2
0022 and 0026: 209 matches, 1.24sec, #1
0022 and 0026: [134/209], H[43], 0.05sec
0003 and 0028: 30 matches, 0.33sec, #0
0003 and 0028: [22/30], H[18], 0.01sec
0011 and 0027: [14/59], H[5], 0.32sec
0004 and 0028: 44 matches, 0.34sec, #0
0004 and 0028: [29/44], H[16], 0.04sec
0005 and 0028: 43 matches, 0.32sec, #0
0005 and 0028: [27/43], H[20], 0.01sec
0023 and 0026: 287 matches, 1.06sec, #1
0023 and 0026: [206/287], H[44], 0.04sec
0006 and 0028: 43 matches, 0.33sec, #0
0006 and 0028: [34/43], H[33], 0.01sec
0007 and 0028: 40 matches, 0.32sec, #0
0007 and 0028: [27/40], H[20], 0.01sec
0012 and 0027: 87 matches, 1.30sec, #2
0008 and 0028: 36 matches, 0.33sec, #0
0008 and 0028: [21/36], H[18], 0.01sec
0012 and 0027: [16/87], H[5], 0.35sec
0024 and 0026: 388 matches, 0.92sec, #1
0024 and 0026: [281/388], H[138], 0.04sec
0009 and 0028: 34 matches, 0.32sec, #0
0009 and 0028: [20/34], H[13], 0.64sec
0010 and 0028: 41 matches, 0.35sec, #0
0010 and 0028: [20/41], H[5], 0.96sec
0013 and 0027: 81 matches, 2.25sec, #2
0012 and 0028: 71 matches, 2.18sec, #1
0013 and 0027: [23/81], H[7], 0.17sec
0011 and 0028: 30 matches, 0.31sec, #0
0012 and 0028: [22/71], H[5], 0.25sec
0011 and 0028: [14/30], H[7], 1.86sec
0014 and 0027: 70 matches, 2.39sec, #2
0022 and 0028: 100 matches, 0.42sec, #0
0022 and 0028: [64/100], H[20], 0.07sec
0013 and 0028: 75 matches, 2.34sec, #1
0014 and 0027: [18/70], H[7], 0.27sec
0013 and 0028: [17/75], H[9], 0.25sec
0023 and 0028: 138 matches, 0.32sec, #0
0023 and 0028: [101/138], H[21], 0.02sec
0024 and 0028: 168 matches, 0.34sec, #0
0024 and 0028: [123/168], H[34], 0.02sec
0025 and 0028: 240 matches, 0.33sec, #0
0025 and 0028: [189/240], H[73], 0.01sec
0015 and 0027: 79 matches, 1.16sec, #2
0026 and 0028: 288 matches, 0.33sec, #0
0026 and 0028: [245/288], H[127], 0.01sec
0014 and 0028: 78 matches, 1.32sec, #1
0015 and 0027: [27/79], H[7], 0.32sec
0027 and 0028: 451 matches, 0.30sec, #0
0027 and 0028: [388/451], H[254], 0.04sec
0014 and 0028: [20/78], H[6], 0.25sec
0000 and 0029: 11 matches, 0.33sec, #0
0001 and 0029: 10 matches, 0.33sec, #0
0016 and 0027: 84 matches, 1.07sec, #2
0002 and 0029: 18 matches, 0.31sec, #0
0015 and 0028: 85 matches, 1.20sec, #1
0016 and 0027: [27/84], H[5], 0.34sec
0003 and 0029: 30 matches, 0.33sec, #0
0003 and 0029: [18/30], H[14], 0.04sec
0015 and 0028: [21/85], H[9], 0.38sec
0004 and 0029: 40 matches, 0.34sec, #0
0004 and 0029: [22/40], H[14], 0.02sec
0005 and 0029: 36 matches, 0.33sec, #0
0005 and 0029: [24/36], H[15], 0.01sec
0017 and 0027: 87 matches, 0.87sec, #2
0006 and 0029: 58 matches, 0.31sec, #0
0006 and 0029: [44/58], H[20], 0.00sec
0017 and 0027: [32/87], H[11], 0.28sec
0016 and 0028: 90 matches, 1.03sec, #1
0007 and 0029: 51 matches, 0.34sec, #0
0007 and 0029: [40/51], H[36], 0.00sec
0016 and 0028: [24/90], H[10], 0.35sec
0008 and 0029: 43 matches, 0.31sec, #0
0008 and 0029: [31/43], H[26], 0.00sec
0018 and 0027: 112 matches, 0.73sec, #2
0009 and 0029: 40 matches, 0.35sec, #0
0009 and 0029: [24/40], H[12], 0.01sec
0018 and 0027: [42/112], H[18], 0.29sec
0010 and 0029: 31 matches, 0.33sec, #0
0017 and 0028: 85 matches, 1.14sec, #1
0010 and 0029: [12/31], H[6], 1.14sec
0017 and 0028: [27/85], H[15], 0.81sec
0014 and 0029: 76 matches, 1.68sec, #2
0011 and 0029: 28 matches, 0.36sec, #0
0014 and 0029: [27/76], H[9], 0.66sec
0018 and 0028: 108 matches, 1.33sec, #1
0011 and 0029: [11/28], H[4], 1.23sec
0018 and 0028: [40/108], H[12], 0.38sec
0012 and 0029: 36 matches, 0.33sec, #0
0012 and 0029: [17/36], H[6], 0.09sec
0015 and 0029: 75 matches, 1.31sec, #2
0013 and 0029: 35 matches, 0.32sec, #0
0013 and 0029: [18/35], H[10], 0.07sec
0019 and 0028: 116 matches, 0.68sec, #1
0015 and 0029: [28/75], H[11], 0.31sec
0019 and 0028: [56/116], H[9], 0.21sec
0024 and 0029: 120 matches, 0.31sec, #0
0024 and 0029: [84/120], H[28], 0.02sec
0025 and 0029: 164 matches, 0.31sec, #0
0025 and 0029: [126/164], H[41], 0.02sec
0016 and 0029: 76 matches, 0.80sec, #2
0026 and 0029: 218 matches, 0.30sec, #0
0026 and 0029: [181/218], H[52], 0.01sec
0020 and 0028: 118 matches, 0.81sec, #1
0016 and 0029: [24/76], H[11], 0.21sec
0020 and 0028: [62/118], H[12], 0.08sec
0027 and 0029: 325 matches, 0.30sec, #0
0027 and 0029: [299/325], H[78], 0.01sec
0028 and 0029: 483 matches, 0.31sec, #0
0028 and 0029: [440/483], H[350], 0.03sec
0000 and 0030: 13 matches, 0.30sec, #0
0017 and 0029: 73 matches, 0.91sec, #2
0021 and 0028: 133 matches, 0.94sec, #1
0021 and 0028: [77/133], H[16], 0.08sec
0017 and 0029: [28/73], H[15], 0.19sec
0001 and 0030: 13 matches, 0.31sec, #0
0002 and 0030: 18 matches, 0.32sec, #0
0003 and 0030: 22 matches, 0.33sec, #0
0004 and 0030: 22 matches, 0.32sec, #0
0018 and 0029: 93 matches, 1.28sec, #2
0015 and 0030: 21 matches, 0.34sec, #0
0018 and 0029: [37/93], H[15], 0.35sec
0016 and 0030: 30 matches, 0.31sec, #0
0016 and 0030: [18/30], H[8], 0.06sec
0005 and 0030: 38 matches, 2.01sec, #1
0005 and 0030: [22/38], H[11], 0.06sec
0017 and 0030: 45 matches, 0.32sec, #0
0017 and 0030: [18/45], H[10], 0.78sec
0019 and 0029: 101 matches, 1.38sec, #2
0018 and 0030: 57 matches, 0.34sec, #0
0019 and 0029: [48/101], H[26], 0.25sec
0018 and 0030: [27/57], H[7], 0.20sec
0019 and 0030: 47 matches, 0.41sec, #0
0019 and 0030: [20/47], H[11], 0.80sec
0020 and 0030: 69 matches, 0.40sec, #0
0020 and 0030: [38/69], H[14], 0.14sec
0020 and 0029: 110 matches, 1.96sec, #2
0020 and 0029: [61/110], H[26], 0.06sec
0006 and 0030: 56 matches, 3.39sec, #1
0021 and 0030: 78 matches, 0.32sec, #0
0006 and 0030: [29/56], H[15], 0.10sec
0021 and 0030: [45/78], H[18], 0.34sec
0021 and 0029: 117 matches, 0.90sec, #2
0022 and 0030: 73 matches, 0.38sec, #0
0022 and 0030: [47/73], H[14], 0.08sec
0021 and 0029: [74/117], H[16], 0.13sec
0023 and 0030: 97 matches, 0.32sec, #0
0023 and 0030: [70/97], H[20], 0.09sec
0024 and 0030: 109 matches, 0.34sec, #0
0024 and 0030: [75/109], H[18], 0.22sec
0022 and 0029: 126 matches, 1.34sec, #2
0025 and 0030: 118 matches, 0.40sec, #0
0025 and 0030: [89/118], H[25], 0.04sec
0022 and 0029: [67/126], H[29], 0.08sec
0007 and 0030: 56 matches, 2.38sec, #1
0007 and 0030: [29/56], H[20], 0.14sec
0026 and 0030: 149 matches, 0.32sec, #0
0026 and 0030: [106/149], H[43], 0.03sec
0027 and 0030: 240 matches, 0.30sec, #0
0027 and 0030: [176/240], H[68], 0.02sec
0028 and 0030: 335 matches, 0.30sec, #0
0028 and 0030: [303/335], H[126], 0.01sec
0023 and 0029: 179 matches, 1.04sec, #2
0023 and 0029: [103/179], H[30], 0.07sec
0029 and 0030: 473 matches, 0.36sec, #0
0029 and 0030: [429/473], H[258], 0.04sec
0000 and 0031: 9 matches, 0.36sec, #0
0001 and 0031: 11 matches, 0.33sec, #0
0002 and 0031: 13 matches, 0.36sec, #0
0008 and 0030: 50 matches, 2.34sec, #1
0008 and 0030: [22/50], H[15], 0.07sec
0003 and 0031: 12 matches, 0.33sec, #0
0004 and 0031: 21 matches, 0.33sec, #0
0015 and 0031: 26 matches, 0.33sec, #0
0005 and 0031: 30 matches, 3.00sec, #2
0015 and 0031: [13/26], H[4], 0.86sec
0005 and 0031: [16/30], H[12], 0.25sec
0016 and 0031: 34 matches, 0.36sec, #0
0016 and 0031: [13/34], H[8], 0.85sec
0009 and 0030: 62 matches, 2.98sec, #1
0009 and 0030: [34/62], H[29], 0.08sec
0017 and 0031: 40 matches, 0.38sec, #0
0017 and 0031: [13/40], H[8], 2.08sec
0018 and 0031: 44 matches, 0.38sec, #0
0018 and 0031: [19/44], H[12], 0.25sec
0006 and 0031: 41 matches, 4.32sec, #2
0006 and 0031: [22/41], H[14], 0.07sec
0010 and 0030: 66 matches, 3.01sec, #1
0019 and 0031: 42 matches, 0.35sec, #0
0010 and 0030: [19/66], H[7], 0.28sec
0019 and 0031: [17/42], H[7], 1.03sec
0020 and 0031: 45 matches, 0.41sec, #0
0020 and 0031: [21/45], H[7], 0.95sec
0021 and 0031: 52 matches, 0.42sec, #0
0021 and 0031: [29/52], H[8], 0.49sec
0011 and 0030: 66 matches, 3.31sec, #1
0007 and 0031: 54 matches, 3.75sec, #2
0011 and 0030: [15/66], H[8], 0.19sec
0007 and 0031: [25/54], H[16], 0.13sec
0022 and 0031: 61 matches, 0.34sec, #0
0022 and 0031: [34/61], H[10], 0.46sec
0023 and 0031: 74 matches, 0.42sec, #0
0023 and 0031: [47/74], H[19], 0.06sec
0024 and 0031: 74 matches, 0.33sec, #0
0024 and 0031: [50/74], H[12], 0.06sec
0012 and 0030: 72 matches, 1.51sec, #1
0025 and 0031: 99 matches, 0.34sec, #0
0012 and 0030: [21/72], H[7], 0.32sec
0025 and 0031: [68/99], H[18], 0.09sec
0026 and 0031: 94 matches, 0.31sec, #0
0026 and 0031: [64/94], H[15], 0.07sec
0008 and 0031: 41 matches, 2.21sec, #2
0008 and 0031: [19/41], H[11], 0.09sec
0027 and 0031: 139 matches, 0.32sec, #0
0027 and 0031: [107/139], H[28], 0.01sec
0013 and 0030: 72 matches, 0.93sec, #1
0028 and 0031: 218 matches, 0.30sec, #0
0028 and 0031: [177/218], H[88], 0.01sec
0013 and 0030: [25/72], H[11], 0.36sec
0029 and 0031: 347 matches, 0.31sec, #0
0029 and 0031: [295/347], H[170], 0.01sec
0030 and 0031: 451 matches, 0.31sec, #0
0030 and 0031: [411/451], H[323], 0.01sec
0000 and 0032: 12 matches, 0.30sec, #0
0009 and 0031: 54 matches, 1.66sec, #2
0014 and 0030: 67 matches, 0.96sec, #1
0009 and 0031: [23/54], H[9], 0.08sec
0001 and 0032: 11 matches, 0.31sec, #0
0014 and 0030: [22/67], H[14], 0.28sec
0002 and 0032: 9 matches, 0.32sec, #0
0003 and 0032: 13 matches, 0.32sec, #0
0014 and 0032: 25 matches, 0.33sec, #0
0010 and 0031: 57 matches, 2.07sec, #2
0014 and 0032: [11/25], H[5], 1.24sec
0010 and 0031: [17/57], H[6], 0.48sec
0015 and 0032: 31 matches, 0.34sec, #0
0015 and 0032: [14/31], H[6], 1.37sec
0004 and 0032: 25 matches, 3.83sec, #1
0004 and 0032: [10/25], H[0], 0.15sec
0016 and 0032: 18 matches, 0.34sec, #0
0011 and 0031: 77 matches, 2.00sec, #2
0017 and 0032: 33 matches, 0.34sec, #0
0011 and 0031: [13/77], H[7], 0.73sec
0017 and 0032: [12/33], H[5], 1.24sec
0018 and 0032: 38 matches, 0.39sec, #0
0018 and 0032: [17/38], H[5], 2.26sec
0012 and 0031: 53 matches, 3.58sec, #2
0019 and 0032: 33 matches, 0.33sec, #0
0005 and 0032: 20 matches, 4.97sec, #1
0019 and 0032: [14/33], H[6], 0.83sec
0012 and 0031: [13/53], H[8], 0.91sec
0020 and 0032: 51 matches, 0.35sec, #0
0020 and 0032: [27/51], H[8], 0.74sec
0021 and 0032: 52 matches, 0.40sec, #0
0021 and 0032: [28/52], H[6], 0.58sec
0022 and 0032: 58 matches, 0.38sec, #0
0022 and 0032: [30/58], H[12], 0.39sec
0013 and 0031: 54 matches, 2.93sec, #2
0023 and 0032: 84 matches, 0.38sec, #0
0023 and 0032: [48/84], H[13], 0.05sec
0013 and 0031: [13/54], H[7], 0.39sec
0006 and 0032: 37 matches, 4.09sec, #1
0024 and 0032: 71 matches, 0.33sec, #0
0024 and 0032: [55/71], H[15], 0.05sec
0006 and 0032: [18/37], H[10], 0.27sec
0025 and 0032: 103 matches, 0.37sec, #0
